,Model,Label,location,energyscore,it
118,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.28643904260923,23
119,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.71655433305209,23
120,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.33564244656563,24
121,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.69131636501311,24
122,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.41494272260078,24
123,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.2887041055945,24
124,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.7255887932656,24
125,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.32854867776237,25
126,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.69453305165597,25
127,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.40416859956605,25
128,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.2866845946754,25
129,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.73374097759763,25
130,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.33152086012353,26
131,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.69340295950813,26
132,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.40601408826524,26
133,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.29050012614093,26
134,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.71594521937148,26
135,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.33060756212717,27
136,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.68779883865245,27
137,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.41405937207462,27
138,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.29699440329135,27
139,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.70450205196107,27
140,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.3321941259838,28
141,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.69159412126015,28
142,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.41126246525344,28
143,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.28376806395842,28
144,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.73561781789202,28
145,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.3313745809158,29
146,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.69590306442798,29
147,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.40362564585529,29
148,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.29051668604994,29
149,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.73203125347939,29
150,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.32834248923942,30
151,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.69810269173499,30
152,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.40354622597107,30
153,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.28687389949175,30
154,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.73534646140924,30
155,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.32860736323534,31
156,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.69876822131312,31
157,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.40628302464104,31
158,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.28631814529818,31
159,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.7261732433012,31
160,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.33349142731066,32
161,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.69947076590468,32
162,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.41025430783274,32
163,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.28572364172764,32
164,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.71613944689697,32
165,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.32896178052084,33
166,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.69583881667562,33
167,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.41382904898073,33
168,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.29354538465265,33
169,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.73196858207396,33
170,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.33348760390535,34
171,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.70425963589614,34
172,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.4121297374625,34
173,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.27711407293413,34
174,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.72489616162706,34
175,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.33105524112474,35
176,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.69690629975264,35
177,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.41416914993738,35
178,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.29015714348787,35
179,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.7220120319058,35
180,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.33096798090307,36
181,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.69753106723522,36
182,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.40903928663802,36
183,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.2862062112201,36
184,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.71747617908012,36
185,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.3344300061913,37
186,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.69501582149522,37
187,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.40910431770645,37
188,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.2950948294371,37
189,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.72330350303932,37
190,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.32743040760587,38
191,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.69531534538349,38
192,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.41141416109804,38
193,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.295277386802,38
194,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.72037384441224,38
195,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.33176062287643,39
196,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.69799601657874,39
197,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.40585200645654,39
198,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.29527615433916,39
199,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.71000857093728,39
200,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.3295056974371,40
201,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.69033654111325,40
202,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.41535931663462,40
203,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.27931776171269,40
204,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.72844159224847,40
205,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.33112852471382,41
206,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.70039254805468,41
207,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.4133689717847,41
208,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.29011383414264,41
209,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.74534207950016,41
210,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.3287470850256,42
211,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.69691437079918,42
212,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.41453012073289,42
213,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.28692411362098,42
214,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.72581665963315,42
215,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.33112031370243,43
