,Model,Label,location,energyscore,it
258,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.122893369663643,43
259,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.85945603852932,43
260,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.975236732425543,43
261,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.31289583340205,43
262,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.129774159755,43
263,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.958851237474423,43
264,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.233796566875114,44
265,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.548826014700467,44
266,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.914580292503846,44
267,MOBS_NEU-GLEAM_FLU,Scenario D,US,24.082079627540285,44
268,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.319936887014954,44
269,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.093320918077385,44
270,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.889919318141242,45
271,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.771510642249726,45
272,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.185903181116313,45
273,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.597959838042947,45
274,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.723042999751257,45
275,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.197497004511828,45
276,MOBS_NEU-GLEAM_FLU,Scenario A,US,20.932385004075325,46
277,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.23493994968422,46
278,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.566924483081873,46
279,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.781166776322063,46
280,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.098800965492114,46
281,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.567330403717865,46
282,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.54383801322642,47
283,MOBS_NEU-GLEAM_FLU,Scenario B,US,22.016989712506295,47
284,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.34926904600429,47
285,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.661795146069085,47
286,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.0451968778797,47
287,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.34897888098745,47
288,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.882101630514747,48
289,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.4080033974585,48
290,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.633276935281433,48
291,MOBS_NEU-GLEAM_FLU,Scenario D,US,24.114280406187223,48
292,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.964980629801957,48
293,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.760368008136606,48
294,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.520328573212844,49
295,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.656816110546533,49
296,MOBS_NEU-GLEAM_FLU,Scenario C,US,24.522334835431465,49
297,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.430694197969686,49
298,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.69436780138083,49
299,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.632232730998055,49
300,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.86006698409317,50
301,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.822042680385717,50
302,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.324337286342036,50
303,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.547332827646596,50
304,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.811595276859205,50
305,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.243533180857302,50
306,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.078315988834476,51
307,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.9208307066725,51
308,MOBS_NEU-GLEAM_FLU,Scenario C,US,24.62154361438794,51
309,MOBS_NEU-GLEAM_FLU,Scenario D,US,22.760527569865012,51
310,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.74512710990491,51
311,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.97263185873877,51
312,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.62221968922519,52
313,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.382121398932057,52
314,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.376700373588655,52
315,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.83674001008734,52
316,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.262265285041686,52
317,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.977219383366172,52
318,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.301702643343535,53
319,MOBS_NEU-GLEAM_FLU,Scenario B,US,22.103615283263366,53
320,MOBS_NEU-GLEAM_FLU,Scenario C,US,24.579112374672512,53
321,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.58006940079263,53
322,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.9125865596875,53
323,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.52795751975433,53
324,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.925033599320646,54
325,MOBS_NEU-GLEAM_FLU,Scenario B,US,22.203234245589897,54
326,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.60202412831321,54
327,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.911602965575245,54
328,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.934553195095408,54
329,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.735394919096674,54
330,MOBS_NEU-GLEAM_FLU,Scenario A,US,22.169831559040198,55
331,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.510494972710532,55
332,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.260657755098997,55
333,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.80938882101807,55
334,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.664332094984385,55
335,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.774821285666523,55
336,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.45182531710886,56
337,MOBS_NEU-GLEAM_FLU,Scenario B,US,20.740422695090526,56
338,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.53427134264329,56
339,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.958359095249367,56
340,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.043396695400705,56
341,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.5000178808552,56
342,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.909948904612666,57
343,MOBS_NEU-GLEAM_FLU,Scenario B,US,20.912540891395242,57
