,Model,Label,location,energyscore,it
282,MOBS_NEU-GLEAM_FLU,Scenario A,US,0.8682999510385587,47
283,MOBS_NEU-GLEAM_FLU,Scenario B,US,1.0048228296973873,47
284,MOBS_NEU-GLEAM_FLU,Scenario C,US,0.8429239796277344,47
285,MOBS_NEU-GLEAM_FLU,Scenario D,US,0.9172643260305815,47
286,MOBS_NEU-GLEAM_FLU,Scenario E,US,0.8564163000880143,47
287,MOBS_NEU-GLEAM_FLU,Scenario F,US,0.8162638985575047,47
288,MOBS_NEU-GLEAM_FLU,Scenario A,US,0.8679187197037588,48
289,MOBS_NEU-GLEAM_FLU,Scenario B,US,1.005422046241417,48
290,MOBS_NEU-GLEAM_FLU,Scenario C,US,0.8422514922143887,48
291,MOBS_NEU-GLEAM_FLU,Scenario D,US,0.9172208978683797,48
292,MOBS_NEU-GLEAM_FLU,Scenario E,US,0.8576448579774042,48
293,MOBS_NEU-GLEAM_FLU,Scenario F,US,0.8156867646982242,48
294,MOBS_NEU-GLEAM_FLU,Scenario A,US,0.8676492663185184,49
295,MOBS_NEU-GLEAM_FLU,Scenario B,US,1.0049307363453708,49
296,MOBS_NEU-GLEAM_FLU,Scenario C,US,0.8421685998757938,49
297,MOBS_NEU-GLEAM_FLU,Scenario D,US,0.9176347043928722,49
298,MOBS_NEU-GLEAM_FLU,Scenario E,US,0.8570748274900404,49
299,MOBS_NEU-GLEAM_FLU,Scenario F,US,0.8157778456415362,49
